customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1948-NNKWR,Male,1,No,No,16,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.38,321.5,No
9602-CJTQX,Male,0,Yes,No,47,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),60.33,2815.37,No
8147-MVQBM,Female,0,Yes,No,59,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,88.42,5231.49,No
4937-MHZLZ,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,86.48,6257.04,No
7426-YXEWI,Female,1,Yes,No,54,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),86.42,4671.95,No
1920-KIFYK,Male,0,Yes,No,38,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.3,3542.89,Yes
7844-BSGDF,Female,0,Yes,Yes,47,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,83.99,3944.01,Yes
5208-JUKSS,Male,1,No,No,16,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),81.32,1299.52,Yes
9738-QWMJS,Male,0,Yes,No,21,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,62.5,1310.37,Yes
3414-ZOVKC,Male,1,No,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.23,682.92,No
2163-ZFCOQ,Male,0,No,Yes,6,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,57.19,309.66,No
5620-BFVYI,Male,0,Yes,No,15,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),64.84,997.2,No
7127-MFQAU,Female,0,No,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,73.96,5251.03,No
9909-AKSKB,Female,0,No,No,21,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),68.07,1397.4,No
7782-OWVRI,Female,0,No,No,5,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,68.17,342.23,No
9227-PNURH,Male,0,No,No,17,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,92.41,1607.79,No
7697-HGOXU,Female,0,Yes,No,29,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),79.02,2329.55,Yes
4258-NXDXG,Female,0,Yes,Yes,36,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,89.57,3244.26,No
8119-AIWIU,Male,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.45,546.61,No
5374-ZKZIJ,Female,1,No,No,34,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),72.95,2487.3,No
3283-AMLLA,Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.06,295.54,No
5528-ZMNUM,Male,0,No,Yes,61,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,52.49,3163.04,Yes
3693-PVYKZ,Male,0,Yes,No,52,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,77.06,3990.61,No
9865-DCOQC,Female,0,Yes,No,4,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,85.67,334.01,No
6241-KCXVJ,Male,0,No,No,11,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,110.92,1200.2,Yes
2550-RKTZF,Male,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,22.3,995.47,No
2611-UDHDC,Male,0,No,No,32,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),78.24,2491.79,No
4217-QFZCM,Female,1,No,Yes,31,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,92.02,2823.63,Yes
1946-KLGPH,Male,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,94.05,2677.23,No
4567-VHKXT,Male,1,Yes,No,54,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),45.95,2493.6,No
5959-WRZNK,Male,0,No,No,31,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,87.95,2721.77,No
3074-FORQX,Female,1,No,No,37,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),59.84,2194.26,No
9522-HAJPY,Female,0,No,Yes,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,86.75,2413.62,Yes
7847-GREMG,Female,0,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.25,246.15,No
7234-GKSMF,Male,1,Yes,No,48,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),62.8,2951.95,No
4356-KTWDT,Male,1,Yes,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.1,503.61,No
5060-GBKEQ,Female,0,Yes,No,19,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),96.01,1852.9,No
3172-UHHSN,Male,0,Yes,Yes,23,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),71.47,1659.75,No
6991-GCRXM,Female,0,No,Yes,8,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),87.1,682.08,Yes
3353-JBAUH,Female,0,Yes,No,72,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,75.53,5433.99,Yes
1911-XNKNU,Male,1,No,Yes,46,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Mailed check,72.47,3278.07,No
9675-TAFZQ,Female,0,No,No,11,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,86.62,949.47,Yes
2564-LTKPK,Female,0,No,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,106.35,7537.59,Yes
5557-LKRNK,Male,0,No,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.31,333.58,No
4991-HPROE,Male,0,Yes,No,19,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,56.53,1112.91,Yes
8027-AQFLU,Male,0,No,No,17,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),99.81,1715.04,No
8423-DWHPN,Female,0,Yes,No,63,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,50.46,3178.05,No
4448-NTVYI,Male,1,Yes,Yes,56,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),92.91,5212.5,Yes
8186-BMIVS,Male,0,No,No,23,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,67.19,1537.92,Yes
9867-TQSTS,Female,0,Yes,No,25,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,71.76,1817.45,Yes
5566-OPJHH,Male,0,Yes,Yes,45,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,63.39,2848.59,No
3394-WEHOV,Male,0,No,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.32,880.02,No
4152-VFWZU,Female,1,Yes,Yes,26,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),57.19,1478.64,No
3252-BWQMT,Male,0,Yes,Yes,26,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,75.67,1964.43,Yes
6276-WPHXK,Male,0,Yes,Yes,46,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,86.83,3974.48,Yes
8060-GXWFM,Male,0,Yes,No,5,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,68.4,383.43,Yes
1705-GWRLA,Male,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.25,661.4,No
5172-RDYAR,Male,0,No,No,33,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,50.65,1698.11,Yes
2563-FDCCF,Female,0,Yes,Yes,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.78,1399.06,No
4382-HCJLG,Female,0,No,Yes,37,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,59.23,2183.54,No
2674-UVULE,Male,0,No,No,40,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,100.06,3981.07,No
5538-MCFTN,Female,1,No,No,15,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,98.5,1501.45,Yes
8427-JAKKT,Female,0,No,No,16,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),65.37,1038.43,No
9423-FGCLB,Female,1,No,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),22.73,791.28,No
5622-SZAGC,Female,0,No,Yes,3,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,95.26,285.23,Yes
3301-PKEOT,Female,0,No,No,20,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,79.08,1599.76,Yes
1656-FEZRK,Female,1,Yes,No,9,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,51.35,471.69,No
3356-PTKPK,Male,0,Yes,Yes,17,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,62.33,1043.32,Yes
6970-HXOZJ,Female,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.45,45.41,No
2536-MXQHB,Male,0,No,Yes,10,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),48.39,473.8,Yes
5962-OGGVC,Male,0,Yes,No,58,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),72.95,4238.36,No
8558-ESGAQ,Female,0,No,No,9,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),58.52,504.84,No
1657-TFESU,Male,0,Yes,No,13,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Mailed check,52.17,678.49,No
6605-AEHJI,Male,0,No,No,18,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),71.73,1290.98,No
3560-SAMOF,Male,0,Yes,No,40,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,59.67,2346.42,No
1453-SKJSA,Male,0,Yes,No,23,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,61.54,1377.73,Yes
5918-AOCZD,Female,0,Yes,No,6,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,73.58,458.61,Yes
8812-YSQGC,Female,1,No,No,3,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.52,208.03,Yes
8889-YECEC,Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.46,385.94,No
7870-RMYON,Male,1,Yes,Yes,22,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),97.71,2172.8,Yes
4339-ZFTHZ,Male,0,No,No,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),97.92,4760.13,Yes
8371-CYVGD,Male,0,No,No,10,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,69.5,698.78,No
5195-WYOCC,Female,0,No,No,68,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),81.21,5492.64,No
7679-PAZWC,Female,1,No,No,6,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,76.27,464.6,Yes
8209-ATOPN,Male,0,No,No,6,No,No phone service,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,70.07,405.89,Yes
9683-RTPIH,Male,1,No,No,20,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,63.65,1256.42,Yes
5889-DLYVA,Female,0,No,Yes,47,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,85.31,3988.8,No
7376-STEGD,Female,0,No,No,31,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),103.86,3206.14,No
7539-JWIOV,Male,0,No,Yes,10,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),80.69,772.43,No
6008-HBPRF,Male,1,Yes,No,72,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.47,6065.07,Yes
5895-FCSKN,Male,0,Yes,No,30,No,No phone service,DSL,No,No,Yes,No,Yes,No,Two year,No,Electronic check,55.52,1624.64,No
2827-HZEBC,Female,1,No,No,32,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),53.22,1726.15,Yes
1272-YFCBR,Male,0,No,No,44,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,62.31,2732.49,No
9129-YODTV,Male,0,No,Yes,33,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),103.84,3451.73,Yes
1769-EIIUS,Female,0,No,No,17,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Mailed check,54.04,931.39,Yes
4492-MZXXU,Female,0,No,Yes,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,20.16,1449.99,No
4331-CSJLX,Male,0,Yes,Yes,64,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Mailed check,85.02,5412.83,Yes
4920-JSFVZ,Male,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.25,1289.44,No
2883-RPWMD,Male,0,Yes,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.73,360.25,No
7741-NLDBK,Female,0,No,Yes,72,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),83.11,6031.62,Yes
9157-AUXTS,Male,0,No,No,9,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,89.08,766.63,Yes
2403-QPVNZ,Female,0,Yes,Yes,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),88.93,2327.49,No
6580-MQDWN,Female,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.44,1054.0,Yes
8010-QWYZZ,Female,0,No,Yes,7,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),83.34,613.12,Yes
8341-XMDOL,Female,0,Yes,Yes,72,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,86.82,6243.83,No
8202-FGMKQ,Male,0,No,No,17,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),77.38,1315.06,No
9668-VYFQO,Male,0,No,No,66,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,83.24,5501.98,No
3712-EJZUN,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),87.95,709.6,No
2886-CUZDY,Male,0,Yes,No,26,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,70.3,1867.94,No
1343-ZZGPD,Male,0,Yes,No,15,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,61.72,935.14,Yes
2490-FMETL,Male,0,No,No,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),86.33,1301.28,No
9398-BGNYB,Male,0,Yes,No,9,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),98.01,873.83,Yes
9837-XVWOD,Male,0,Yes,No,9,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),93.41,836.22,No
4781-PQMMS,Female,0,No,No,10,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,82.73,815.8,Yes
5094-VKEXI,Female,0,No,Yes,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,91.17,933.96,Yes
5044-BTMHF,Female,0,No,Yes,56,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,82.46,4604.04,Yes
5443-HTNRC,Female,0,No,No,62,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,85.78,5309.09,Yes
7250-ICUVR,Male,1,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.25,177.81,No
5221-WHSQA,Female,0,Yes,No,21,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),50.31,1043.77,No
1125-CLLAK,Female,0,No,No,55,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.76,4887.68,Yes
5619-ASZML,Male,0,Yes,No,40,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,60.71,2470.81,No
6619-WNSGB,Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,83.81,1667.46,Yes
6496-FLENU,Male,0,No,No,15,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),61.68,948.7,No
8071-KYPVL,Male,0,Yes,Yes,7,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),86.62,652.35,No
5847-JILOZ,Male,0,No,No,72,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),57.79,4125.34,Yes
9413-VCYEJ,Male,0,No,Yes,32,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),81.36,2586.95,Yes
6415-UVKMD,Male,0,No,Yes,28,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),83.07,2334.76,No
7101-IHGTU,Female,0,Yes,No,12,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,No,Mailed check,62.32,713.49,Yes
8430-LHLDT,Female,0,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,23.11,535.48,No
2658-TMBBH,Male,0,No,No,56,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),53.29,2983.19,No
3567-YZSBN,Female,0,No,No,6,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),65.46,409.15,No
6672-BWPDV,Male,0,Yes,No,12,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,83.93,1001.29,Yes
1860-PRYCD,Female,0,Yes,Yes,8,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,69.79,531.78,No
4270-BUXUA,Male,0,No,No,66,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,73.87,4829.46,No
9971-VVVRC,Male,0,Yes,No,6,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,48.12,305.09,Yes
3695-VSWHF,Male,0,Yes,No,31,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),76.4,2392.09,No
4026-HJLRR,Female,0,Yes,No,8,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,76.96,615.86,Yes
3652-WZQYH,Female,0,Yes,No,29,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,102.65,2983.6,Yes
7028-WVXKH,Female,0,Yes,No,8,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Electronic check,66.05,528.94,No
7126-GDWVC,Female,1,Yes,No,16,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,71.19,1114.54,Yes
5833-GQXYF,Male,0,No,No,72,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,98.41,7096.44,No
3276-MJNGV,Male,0,No,No,36,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),60.03,2197.82,No
7255-XWQIN,Male,0,Yes,No,27,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,93.44,2525.6,Yes
6631-KXVJQ,Male,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.26,673.4,No
7128-BODJP,Male,0,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.61,1599.87,No
9763-FIILG,Male,0,Yes,No,29,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),77.24,2227.75,No
8508-ZYITM,Male,1,Yes,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.87,1001.52,No
4038-ALLIN,Female,0,No,No,55,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,84.88,4697.64,Yes
6360-TMSGY,Male,1,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.35,1099.27,No
1469-QHNRC,Female,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,29.78,2158.19,No
5235-CFNFD,Female,0,Yes,No,41,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,58.04,2389.26,Yes
9563-IKQGU,Male,0,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.96,1036.87,No
1503-SFJCZ,Male,0,Yes,No,16,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),59.65,936.64,Yes
4519-CPJDC,Female,0,No,Yes,26,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),70.16,1839.32,No
2144-YKRBW,Female,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,92.77,2330.01,Yes
1905-TOGRD,Male,0,Yes,No,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,94.63,1146.16,Yes
2025-IVIFF,Male,0,Yes,No,13,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),72.51,974.26,No
7620-VYLSO,Female,0,No,No,25,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,51.19,1316.38,Yes
1932-FRMAY,Female,0,Yes,Yes,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.56,592.64,No
3451-MQLTW,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),103.46,7431.13,Yes
6104-MQVTS,Male,0,No,No,12,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,98.2,1178.09,No
9411-KQMRQ,Female,0,No,Yes,11,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),82.24,876.56,No
1109-KGWRG,Male,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.64,158.76,No
